% ======================================================
% L-Bracket Method of Moments Solution
% ======================================================
% Frequency: 7.200 GHz
% Wavelength: 0.041638 m
% Segments: N=2402 (1201 horiz + 1201 vert)
% Transmitter: (25.0000, 25.0000) m
%
% Solver: SSOR with hierarchical omega
% omega = 0.1010
% iterations = 387
% convergence = 9.54e-10
% time = 146.91 seconds
% ======================================================
% Format: (real, imaginary) current coefficients
% ======================================================
( 1.50111442e-07,-1.43120461e-06)
( 6.28643212e-07,-5.30266000e-06)
( 1.07102456e-06,-8.93984705e-06)
( 1.51005631e-06,-1.25545606e-05)
( 1.94518386e-06,-1.61395379e-05)
( 2.37601375e-06,-1.96899527e-05)
( 2.80189827e-06,-2.31997698e-05)
( 3.22210697e-06,-2.66625803e-05)
( 3.63587454e-06,-3.00718538e-05)
( 4.04242497e-06,-3.34210538e-05)
( 4.44098268e-06,-3.67037001e-05)
( 4.83077948e-06,-3.99134055e-05)
( 5.21105899e-06,-4.30439035e-05)
( 5.58107998e-06,-4.60890682e-05)
( 5.94011896e-06,-4.90429318e-05)
( 6.28747233e-06,-5.18996994e-05)
( 6.62245834e-06,-5.46537629e-05)
( 6.94441881e-06,-5.72997138e-05)
( 7.25272066e-06,-5.98323541e-05)
( 7.54675745e-06,-6.22467084e-05)
( 7.82595067e-06,-6.45380334e-05)
( 8.08975110e-06,-6.67018284e-05)
( 8.33763995e-06,-6.87338439e-05)
( 8.56913000e-06,-7.06300905e-05)
( 8.78376663e-06,-7.23868471e-05)
( 8.98112883e-06,-7.40006680e-05)
( 9.16083003e-06,-7.54683904e-05)
( 9.32251895e-06,-7.67871401e-05)
( 9.46588035e-06,-7.79543374e-05)
( 9.59063564e-06,-7.89677026e-05)
( 9.69654354e-06,-7.98252601e-05)
( 9.78340050e-06,-8.05253425e-05)
( 9.85104119e-06,-8.10665938e-05)
( 9.89933881e-06,-8.14479722e-05)
( 9.92820537e-06,-8.16687519e-05)
( 9.93759186e-06,-8.17285249e-05)
( 9.92748835e-06,-8.16272013e-05)
( 9.89792406e-06,-8.13650100e-05)
( 9.84896720e-06,-8.09424977e-05)
( 9.78072494e-06,-8.03605278e-05)
( 9.69334310e-06,-7.96202792e-05)
( 9.58700590e-06,-7.87232433e-05)
( 9.46193556e-06,-7.76712212e-05)
( 9.31839186e-06,-7.64663204e-05)
( 9.15667155e-06,-7.51109500e-05)
( 8.97710780e-06,-7.36078164e-05)
( 8.78006948e-06,-7.19599175e-05)
( 8.56596040e-06,-7.01705372e-05)
( 8.33521846e-06,-6.82432384e-05)
( 8.08831480e-06,-6.61818559e-05)
( 7.82575276e-06,-6.39904892e-05)
( 7.54806689e-06,-6.16734939e-05)
( 7.25582183e-06,-5.92354734e-05)
( 6.94961114e-06,-5.66812693e-05)
( 6.63005610e-06,-5.40159524e-05)
( 6.29780441e-06,-5.12448119e-05)
( 5.95352886e-06,-4.83733455e-05)
( 5.59792595e-06,-4.54072482e-05)
( 5.23171447e-06,-4.23524011e-05)
( 4.85563400e-06,-3.92148598e-05)
( 4.47044340e-06,-3.60008422e-05)
( 4.07691928e-06,-3.27167162e-05)
( 3.67585437e-06,-2.93689874e-05)
( 3.26805591e-06,-2.59642859e-05)
( 2.85434399e-06,-2.25093532e-05)
( 2.43554990e-06,-1.90110291e-05)
( 2.01251439e-06,-1.54762379e-05)
( 1.58608599e-06,-1.19119749e-05)
( 1.15711926e-06,-8.32529232e-06)
( 7.26473031e-07,-4.72328570e-06)
( 2.95008696e-07,-1.11307966e-06)
(-1.36411577e-07, 2.49818611e-06)
(-5.66926575e-07, 6.10337096e-06)
(-9.95677816e-07, 9.69534733e-06)
(-1.42181125e-06, 1.32670149e-05)
(-1.84447903e-06, 1.68113145e-05)
(-2.26284119e-06, 2.03212420e-05)
(-2.67606739e-06, 2.37898624e-05)
(-3.08333854e-06, 2.72103231e-05)
(-3.48384846e-06, 3.05758675e-05)
(-3.87680555e-06, 3.38798487e-05)
(-4.26143430e-06, 3.71157418e-05)
(-4.63697690e-06, 4.02771578e-05)
(-5.00269476e-06, 4.33578550e-05)
(-5.35786994e-06, 4.63517521e-05)
(-5.70180660e-06, 4.92529400e-05)
(-6.03383240e-06, 5.20556932e-05)
(-6.35329981e-06, 5.47544810e-05)
(-6.65958740e-06, 5.73439788e-05)
(-6.95210104e-06, 5.98190780e-05)
(-7.23027512e-06, 6.21748965e-05)
(-7.49357359e-06, 6.44067879e-05)
(-7.74149103e-06, 6.65103507e-05)
(-7.97355365e-06, 6.84814372e-05)
(-8.18932018e-06, 7.03161611e-05)
(-8.38838270e-06, 7.20109055e-05)
(-8.57036746e-06, 7.35623300e-05)
(-8.73493555e-06, 7.49673768e-05)
(-8.88178351e-06, 7.62232771e-05)
(-9.01064395e-06, 7.73275563e-05)
(-9.12128599e-06, 7.82780387e-05)
(-9.21351568e-06, 7.90728521e-05)
(-9.28717631e-06, 7.97104310e-05)
(-9.34214872e-06, 8.01895199e-05)
(-9.37835141e-06, 8.05091754e-05)
(-9.39574070e-06, 8.06687685e-05)
(-9.39431073e-06, 8.06679854e-05)
(-9.37409340e-06, 8.05068280e-05)
(-9.33515825e-06, 8.01856141e-05)
(-9.27761227e-06, 7.97049766e-05)
(-9.20159959e-06, 7.90658622e-05)
(-9.10730116e-06, 7.82695295e-05)
(-8.99493429e-06, 7.73175463e-05)
(-8.86475216e-06, 7.62117869e-05)
(-8.71704325e-06, 7.49544277e-05)
(-8.55213071e-06, 7.35479437e-05)
(-8.37037161e-06, 7.19951028e-05)
(-8.17215621e-06, 7.02989608e-05)
(-7.95790708e-06, 6.84628552e-05)
(-7.72807820e-06, 6.64903984e-05)
(-7.48315401e-06, 6.43854711e-05)
(-7.22364836e-06, 6.21522141e-05)
(-6.95010345e-06, 5.97950202e-05)
(-6.66308867e-06, 5.73185260e-05)
(-6.36319941e-06, 5.47276020e-05)
(-6.05105583e-06, 5.20273438e-05)
(-5.72730159e-06, 4.92230614e-05)
(-5.39260247e-06, 4.63202692e-05)
(-5.04764507e-06, 4.33246749e-05)
(-4.69313532e-06, 4.02421683e-05)
(-4.32979709e-06, 3.70788097e-05)
(-3.95837072e-06, 3.38408182e-05)
(-3.57961146e-06, 3.05345592e-05)
(-3.19428799e-06, 2.71665320e-05)
(-2.80318083e-06, 2.37433570e-05)
(-2.40708079e-06, 2.02717627e-05)
(-2.00678737e-06, 1.67585725e-05)
(-1.60310716e-06, 1.32106914e-05)
(-1.19685221e-06, 9.63509221e-06)
(-7.88838429e-07, 6.03880193e-06)
(-3.79883947e-07, 2.42888811e-06)
( 2.91924981e-08,-1.18755518e-06)
( 4.37573180e-07,-4.80342119e-06)
( 8.44443013e-07,-8.41160451e-06)
( 1.24899114e-06,-1.20050149e-05)
( 1.65041254e-06,-1.55765915e-05)
( 2.04790957e-06,-1.91193160e-05)
( 2.44069358e-06,-2.26262274e-05)
( 2.82798640e-06,-2.60904348e-05)
( 3.20902185e-06,-2.95051312e-05)
( 3.58304725e-06,-3.28636072e-05)
( 3.94932487e-06,-3.61592636e-05)
( 4.30713330e-06,-3.93856246e-05)
( 4.65576889e-06,-4.25363507e-05)
( 4.99454705e-06,-4.56052508e-05)
( 5.32280360e-06,-4.85862944e-05)
( 5.63989596e-06,-5.14736236e-05)
( 5.94520441e-06,-5.42615646e-05)
( 6.23813326e-06,-5.69446385e-05)
( 6.51811190e-06,-5.95175723e-05)
( 6.78459595e-06,-6.19753095e-05)
( 7.03706820e-06,-6.43130194e-05)
( 7.27503956e-06,-6.65261070e-05)
( 7.49805000e-06,-6.86102221e-05)
( 7.70566934e-06,-7.05612675e-05)
( 7.89749805e-06,-7.23754073e-05)
( 8.07316792e-06,-7.40490743e-05)
( 8.23234277e-06,-7.55789770e-05)
( 8.37471897e-06,-7.69621062e-05)
( 8.50002600e-06,-7.81957409e-05)
( 8.60802690e-06,-7.92774536e-05)
( 8.69851860e-06,-8.02051149e-05)
( 8.77133234e-06,-8.09768979e-05)
( 8.82633383e-06,-8.15912820e-05)
( 8.86342348e-06,-8.20470554e-05)
( 8.88253651e-06,-8.23433178e-05)
( 8.88364299e-06,-8.24794824e-05)
( 8.86674782e-06,-8.24552765e-05)
( 8.83189067e-06,-8.22707427e-05)
( 8.77914579e-06,-8.19262383e-05)
( 8.70862182e-06,-8.14224350e-05)
( 8.62046149e-06,-8.07603173e-05)
( 8.51484127e-06,-7.99411811e-05)
( 8.39197098e-06,-7.89666306e-05)
( 8.25209327e-06,-7.78385756e-05)
( 8.09548313e-06,-7.65592274e-05)
( 7.92244725e-06,-7.51310949e-05)
( 7.73332340e-06,-7.35569797e-05)
( 7.52847968e-06,-7.18399701e-05)
( 7.30831376e-06,-6.99834356e-05)
( 7.07325206e-06,-6.79910203e-05)
( 6.82374887e-06,-6.58666355e-05)
( 6.56028542e-06,-6.36144521e-05)
( 6.28336889e-06,-6.12388929e-05)
( 5.99353137e-06,-5.87446231e-05)
( 5.69132884e-06,-5.61365421e-05)
( 5.37734001e-06,-5.34197732e-05)
( 5.05216517e-06,-5.05996539e-05)
( 4.71642503e-06,-4.76817255e-05)
( 4.37075942e-06,-4.46717221e-05)
( 4.01582613e-06,-4.15755592e-05)
( 3.65229952e-06,-3.83993224e-05)
( 3.28086924e-06,-3.51492556e-05)
( 2.90223890e-06,-3.18317483e-05)
( 2.51712467e-06,-2.84533232e-05)
( 2.12625388e-06,-2.50206237e-05)
( 1.73036365e-06,-2.15404005e-05)
( 1.33019942e-06,-1.80194985e-05)
( 9.26513548e-07,-1.44648435e-05)
( 5.20063836e-07,-1.08834282e-05)
( 1.11612093e-07,-7.28229881e-06)
(-2.98077339e-07,-3.66854111e-06)
(-7.08239036e-07,-4.92664404e-08)
(-1.11810796e-06, 3.56840224e-06)
(-1.52692090e-06, 7.17734436e-06)
(-1.93391794e-06, 1.07704558e-05)
(-2.33834391e-06, 1.43406627e-05)
(-2.73944977e-06, 1.78809359e-05)
(-3.13649408e-06, 2.13843039e-05)
(-3.52874435e-06, 2.48438676e-05)
(-3.91547847e-06, 2.82528133e-05)
(-4.29598600e-06, 3.16044261e-05)
(-4.66956956e-06, 3.48921036e-05)
(-5.03554612e-06, 3.81093685e-05)
(-5.39324826e-06, 4.12498815e-05)
(-5.74202543e-06, 4.43074542e-05)
(-6.08124513e-06, 4.72760607e-05)
(-6.41029413e-06, 5.01498500e-05)
(-6.72857959e-06, 5.29231574e-05)
(-7.03553014e-06, 5.55905157e-05)
(-7.33059693e-06, 5.81466662e-05)
(-7.61325467e-06, 6.05865688e-05)
(-7.88300257e-06, 6.29054124e-05)
(-8.13936527e-06, 6.50986242e-05)
(-8.38189368e-06, 6.71618786e-05)
(-8.61016584e-06, 6.90911065e-05)
(-8.82378765e-06, 7.08825025e-05)
(-9.02239358e-06, 7.25325332e-05)
(-9.20564734e-06, 7.40379438e-05)
(-9.37324250e-06, 7.53957650e-05)
(-9.52490298e-06, 7.66033185e-05)
(-9.66038356e-06, 7.76582226e-05)
(-9.77947034e-06, 7.85583971e-05)
(-9.88198104e-06, 7.93020673e-05)
(-9.96776537e-06, 7.98877678e-05)
(-1.00367052e-05, 8.03143450e-05)
(-1.00887149e-05, 8.05809603e-05)
(-1.01237413e-05, 8.06870909e-05)
(-1.01417636e-05, 8.06325317e-05)
(-1.01427940e-05, 8.04173955e-05)
(-1.01268768e-05, 8.00421126e-05)
(-1.00940889e-05, 7.95074305e-05)
(-1.00445395e-05, 7.88144122e-05)
(-9.97836948e-06, 7.79644345e-05)
(-9.89575156e-06, 7.69591851e-05)
(-9.79688971e-06, 7.58006592e-05)
(-9.68201874e-06, 7.44911561e-05)
(-9.55140385e-06, 7.30332745e-05)
(-9.40534007e-06, 7.14299075e-05)
(-9.24415164e-06, 6.96842367e-05)
(-9.06819141e-06, 6.77997265e-05)
(-8.87784009e-06, 6.57801168e-05)
(-8.67350548e-06, 6.36294161e-05)
(-8.45562171e-06, 6.13518932e-05)
(-8.22464831e-06, 5.89520694e-05)
(-7.98106935e-06, 5.64347090e-05)
(-7.72539247e-06, 5.38048105e-05)
(-7.45814783e-06, 5.10675964e-05)
(-7.17988716e-06, 4.82285029e-05)
(-6.89118256e-06, 4.52931695e-05)
(-6.59262546e-06, 4.22674277e-05)
(-6.28482541e-06, 3.91572893e-05)
(-5.96840891e-06, 3.59689350e-05)
(-5.64401814e-06, 3.27087018e-05)
(-5.31230972e-06, 2.93830706e-05)
(-4.97395345e-06, 2.59986536e-05)
(-4.62963092e-06, 2.25621808e-05)
(-4.28003424e-06, 1.90804872e-05)
(-3.92586466e-06, 1.55604989e-05)
(-3.56783115e-06, 1.20092194e-05)
(-3.20664909e-06, 8.43371602e-06)
(-2.84303878e-06, 4.84110567e-06)
(-2.47772406e-06, 1.23854080e-06)
(-2.11143092e-06,-2.36680478e-06)
(-1.74488599e-06,-5.96775010e-06)
(-1.37881520e-06,-9.55712131e-06)
(-1.01394227e-06,-1.31277659e-05)
(-6.50987342e-07,-1.66725668e-05)
(-2.90665540e-07,-2.01844567e-05)
( 6.63144600e-08,-2.36564320e-05)
( 4.19251794e-07,-2.70815666e-05)
( 7.67454823e-07,-3.04530260e-05)
( 1.11024249e-06,-3.37640803e-05)
( 1.44694565e-06,-3.70081183e-05)
( 1.77690844e-06,-4.01786602e-05)
( 2.09948953e-06,-4.32693704e-05)
( 2.41406342e-06,-4.62740705e-05)
( 2.72002169e-06,-4.91867515e-05)
( 3.01677416e-06,-5.20015853e-05)
( 3.30375015e-06,-5.47129371e-05)
( 3.58039952e-06,-5.73153759e-05)
( 3.84619382e-06,-5.98036858e-05)
( 4.10062737e-06,-6.21728762e-05)
( 4.34321818e-06,-6.44181919e-05)
( 4.57350900e-06,-6.65351223e-05)
( 4.79106818e-06,-6.85194108e-05)
( 4.99549058e-06,-7.03670629e-05)
( 5.18639833e-06,-7.20743546e-05)
( 5.36344162e-06,-7.36378394e-05)
( 5.52629941e-06,-7.50543556e-05)
( 5.67468004e-06,-7.63210325e-05)
( 5.80832186e-06,-7.74352960e-05)
( 5.92699371e-06,-7.83948738e-05)
( 6.03049544e-06,-7.91978002e-05)
( 6.11865826e-06,-7.98424199e-05)
( 6.19134513e-06,-8.03273912e-05)
( 6.24845099e-06,-8.06516889e-05)
( 6.28990302e-06,-8.08146063e-05)
( 6.31566075e-06,-8.08157569e-05)
( 6.32571617e-06,-8.06550747e-05)
( 6.32009372e-06,-8.03328147e-05)
( 6.29885029e-06,-7.98495526e-05)
( 6.26207503e-06,-7.92061833e-05)
( 6.20988923e-06,-7.84039195e-05)
( 6.14244606e-06,-7.74442891e-05)
( 6.05993026e-06,-7.63291323e-05)
( 5.96255773e-06,-7.50605980e-05)
( 5.85057514e-06,-7.36411395e-05)
( 5.72425939e-06,-7.20735097e-05)
( 5.58391708e-06,-7.03607557e-05)
( 5.42988382e-06,-6.85062126e-05)
( 5.26252363e-06,-6.65134972e-05)
( 5.08222812e-06,-6.43865005e-05)
( 4.88941570e-06,-6.21293803e-05)
( 4.68453077e-06,-5.97465527e-05)
( 4.46804274e-06,-5.72426835e-05)
( 4.24044510e-06,-5.46226790e-05)
( 4.00225441e-06,-5.18916761e-05)
( 3.75400920e-06,-4.90550323e-05)
( 3.49626890e-06,-4.61183150e-05)
( 3.22961266e-06,-4.30872902e-05)
( 2.95463815e-06,-3.99679116e-05)
( 2.67196035e-06,-3.67663083e-05)
( 2.38221024e-06,-3.34887730e-05)
( 2.08603351e-06,-3.01417493e-05)
( 1.78408925e-06,-2.67318188e-05)
( 1.47704853e-06,-2.32656884e-05)
( 1.16559303e-06,-1.97501767e-05)
( 8.50413661e-07,-1.61922008e-05)
( 5.32209055e-07,-1.25987621e-05)
( 2.11684174e-07,-8.97693271e-06)
(-1.10451183e-07,-5.33384158e-06)
(-4.33483855e-07,-1.67666003e-06)
(-7.56698799e-07, 1.98741229e-06)
(-1.07938059e-06, 5.65116170e-06)
(-1.40081489e-06, 9.30737478e-06)
(-1.72028997e-06, 1.29488527e-05)
